LOGL LOGTEFF T_c Ro_c Hc Hec Con_s Con_c LogedadMyr Mass Mdot modelo LogLpp LogLcno LogLHe LogLCC intdSdt LogLnu Log_MHtot Log_HeBuf Masa_HFC Masa_HeFC log_g RR_sun LHergs SepFaseergs Teff Age
0.297441 4.915359 2.004702 7.840604 0.0 0.0 0.0 0.0 2.292770682337146 1.0984 -33.0 897182 -99.0 -99.0 -99.0 -99.0 19.02957 1.231356 -inf -4.774905 1.0984009 1.0971146 8.7977962 0.0069237 0.0 -0.0 82292.26197864462 0.29276965153709966
-0.096319 4.880655 2.09031 8.354414 0.0 0.0 0.0 0.0 2.292780843104719 1.22573 -33.0 897220 -99.0 -99.0 -99.0 -99.0 13.92327 1.1178664 -inf -5.1004823 1.2257318 1.2252336 9.1003768 0.0051626 0.0 -0.0 75972.25197786912 0.29736076439294834
-0.264123 4.88754 2.160537 8.741507 0.0 0.0 0.0 0.0 2.292793096593236 1.2919 -33.0 897242 -99.0 -99.0 -99.0 -99.0 12.83126 1.0893415 -inf -5.0270029 1.2919045 1.2916087 9.3185519 0.0041228 0.0 -0.0 77186.2603484229 0.3028976099128329
0.267175 4.908008 2.002523 7.840856 0.0 0.0 0.0 0.0 2.292798603195211 1.0984 -33.0 897183 -99.0 -99.0 -99.0 -99.0 17.88034 1.2046773 -inf -4.7702655 1.0984009 1.0971146 8.7986578 0.0069168 0.0 -0.0 80911.08034129044 0.3053858668571081
0.086983 4.89042 2.038183 8.062755 0.0 0.0 0.0 0.0 2.292807684185239 1.15919 -33.0 897222 -99.0 -99.0 -99.0 -99.0 15.33894 1.14955 -inf -3.9839947 1.1591853 1.1581999 8.9318891 0.0060952 0.0 -0.0 77699.81772566425 0.30948934411807727
-0.12265 4.87419 2.087946 8.354619 0.0 0.0 0.0 0.0 2.292813823092851 1.22573 -33.0 897221 -99.0 -99.0 -99.0 -99.0 13.04341 1.0893918 -inf -5.1003331 1.2257318 1.2252336 9.1008432 0.0051598 0.0 -0.0 74849.68896692572 0.3122634149107739
0.237139 4.900714 2.000369 7.84115 0.0 0.0 0.0 0.0 2.292827724854634 1.0984 -33.0 897184 -99.0 -99.0 -99.0 -99.0 16.80626 1.1781348 -inf -4.7701524 1.0984009 1.0971146 8.799518 0.00691 0.0 -0.0 79563.52207658079 0.3185455360247431
-0.286695 4.881994 2.156965 8.741814 0.0 0.0 0.0 0.0 2.292842979169823 1.2919 -33.0 897243 -99.0 -99.0 -99.0 -99.0 11.7737 1.0513146 -inf -5.0354938 1.2919045 1.2915994 9.3189408 0.004121 0.0 -0.0 76206.84815875306 0.3254390991429261
-0.148533 4.867841 2.085571 8.3549 0.0 0.0 0.0 0.0 2.292849042128111 1.22573 -33.0 897222 -99.0 -99.0 -99.0 -99.0 12.21562 1.060756 -inf -5.0846155 1.2257318 1.2252274 9.1013331 0.0051569 0.0 -0.0 73763.4124698831 0.32817907212086084
0.04528 4.880229 2.035049 8.063145 0.0 0.0 0.0 0.0 2.292852815092022 1.15919 -33.0 897223 -99.0 -99.0 -99.0 -99.0 14.01482 1.1105594 -inf -3.9842127 1.1591853 1.1581999 8.9328298 0.0060886 0.0 -0.0 75897.76723802734 0.32988416982030344
0.207161 4.893426 1.998175 7.841392 0.0 0.0 0.0 0.0 2.292858206418192 1.0984 -33.0 897185 -99.0 -99.0 -99.0 -99.0 15.79092 1.1514057 -inf -4.7655141 1.0984009 1.0970818 8.8003437 0.0069034 0.0 -0.0 78239.48804299053 0.3323206720125427
-0.174242 4.861527 2.083074 8.355108 0.0 0.0 0.0 0.0 2.292886954252553 1.22573 -33.0 897223 -99.0 -99.0 -99.0 -99.0 11.42059 1.0313099 -inf -5.0844231 1.2257318 1.2252274 9.1017836 0.0051542 0.0 -0.0 72698.7594480756 0.3453131922807984
0.177436 4.886201 1.996004 7.841679 0.0 0.0 0.0 0.0 2.292890026871084 1.0984 -33.0 897186 -99.0 -99.0 -99.0 -99.0 14.8419 1.1248073 -inf -4.7653921 1.0984009 1.0970818 8.8011691 0.0068969 0.0 -0.0 76948.64913195134 0.3467019063157295
-0.308619 4.876622 2.153206 8.742244 0.0 0.0 0.0 0.0 2.292899383454383 1.2919 -33.0 897244 -99.0 -99.0 -99.0 -99.0 10.77449 1.0120172 -inf -5.0440858 1.2919045 1.2915994 9.3193784 0.0041189 0.0 -0.0 75270.01455257012 0.3509308089120964
0.004043 4.870141 2.031802 8.063441 0.0 0.0 0.0 0.0 2.292901535531073 1.15919 -33.0 897224 -99.0 -99.0 -99.0 -99.0 12.78972 1.0709629 -inf -3.9844396 1.1591853 1.1581999 8.933712 0.0060824 0.0 -0.0 74155.09574922416 0.351903497659265
0.147784 4.878985 1.993789 7.841913 0.0 0.0 0.0 0.0 2.292923372109448 1.0984 -33.0 897187 -99.0 -99.0 -99.0 -99.0 13.94392 1.0979908 -inf -4.7607685 1.0984009 1.0970818 8.8019565 0.0068906 0.0 -0.0 75680.67553902631 0.3617733971776147
-0.199497 4.855332 2.080551 8.355394 0.0 0.0 0.0 0.0 2.292927651728305 1.22573 -33.0 897224 -99.0 -99.0 -99.0 -99.0 10.67206 1.0016061 -inf -5.0842173 1.2257318 1.2252206 9.1022593 0.0051514 0.0 -0.0 71669.10812608022 0.3637077972200302
-0.036481 4.860233 2.028558 8.063827 0.0 0.0 0.0 0.0 2.292954049980199 1.15919 -33.0 897225 -99.0 -99.0 -99.0 -99.0 11.67252 1.0313378 -inf -3.9846752 1.1591853 1.1581999 8.9346076 0.0060761 0.0 -0.0 72482.472593066 0.37564030450656105
0.118394 4.871832 1.991593 7.842189 0.0 0.0 0.0 0.0 2.292958213640844 1.0984 -33.0 897188 -99.0 -99.0 -99.0 -99.0 13.10376 1.0712719 -inf -4.7561571 1.0984009 1.0970818 8.8027355 0.0068844 0.0 -0.0 74444.39417513854 0.37752242379755785
-0.330269 4.871308 2.149051 8.742585 0.0 0.0 0.0 0.0 2.292964340456567 1.2919 -33.0 897245 -99.0 -99.0 -99.0 -99.0 9.805779 0.9701553 -inf -5.0528148 1.2919045 1.2915994 9.3197707 0.004117 0.0 -0.0 74354.62711506049 0.38029199021141835
-0.22456 4.849176 2.077889 8.355608 0.0 0.0 0.0 0.0 2.292971718800354 1.22573 -33.0 897225 -99.0 -99.0 -99.0 -99.0 9.952853 0.9709721 -inf -5.0839946 1.2257318 1.2252206 9.1026972 0.0051488 0.0 -0.0 70660.38509743875 0.38362734936012544
0.089114 4.864696 1.989349 7.84241 0.0 0.0 0.0 0.0 2.292994743056345 1.0984 -33.0 897189 -99.0 -99.0 -99.0 -99.0 12.30851 1.0443155 -inf -4.7560184 1.0984009 1.097062 8.8034718 0.0068786 0.0 -0.0 73231.17458146639 0.39403576256304973
-0.07653 4.85043 2.025182 8.06412 0.0 0.0 0.0 0.0 2.293011033334354 1.15919 -33.0 897226 -99.0 -99.0 -99.0 -99.0 10.63684 0.9909597 -inf -3.9849225 1.1591853 1.1581999 8.935445 0.0060703 0.0 -0.0 70864.7076831939 0.4014003271103661
-0.249149 4.843143 2.075182 8.3559 0.0 0.0 0.0 0.0 2.293019326035997 1.22573 -33.0 897226 -99.0 -99.0 -99.0 -99.0 9.274976 0.9399469 -inf -5.083755 1.2257318 1.2252206 9.1031574 0.0051461 0.0 -0.0 69685.59298597494 0.40514942611207516
0.06016 4.857643 1.987126 7.842679 0.0 0.0 0.0 0.0 2.293032935823288 1.0984 -33.0 897190 -99.0 -99.0 -99.0 -99.0 11.56527 1.017478 -inf -4.7514379 1.0984009 1.097062 8.8042143 0.0068727 0.0 -0.0 72051.4955904582 0.41130251455061284
-0.351245 4.866175 2.144597 8.743054 0.0 0.0 0.0 0.0 2.293039355025233 1.2919 -33.0 897246 -99.0 -99.0 -99.0 -99.0 8.889551 0.9264354 -inf -5.0618156 1.2919045 1.2915994 9.3202151 0.0041149 0.0 -0.0 73480.9901916463 0.4142047515385343
-0.273519 4.837157 2.072314 8.356121 0.0 0.0 0.0 0.0 2.293071219400359 1.22573 -33.0 897227 -99.0 -99.0 -99.0 -99.0 8.623668 0.9078503 -inf -5.075814 1.2257318 1.2252132 9.1035813 0.0051435 0.0 -0.0 68731.68641819348 0.4286118452879464
-0.11569 4.840853 2.021791 8.064504 0.0 0.0 0.0 0.0 2.293072771599326 1.15919 -33.0 897227 -99.0 -99.0 -99.0 -99.0 9.691214 0.9504157 -inf -3.985182 1.1591853 1.1581999 8.9362937 0.0060644 0.0 -0.0 69319.11349617074 0.42931368037187667
0.031332 4.850614 1.984851 7.842896 0.0 0.0 0.0 0.0 2.293073070744118 1.0984 -33.0 897191 -99.0 -99.0 -99.0 -99.0 10.86121 0.9903715 -inf -4.7468559 1.0984009 1.097062 8.8049262 0.0068671 0.0 -0.0 70894.73769583102 0.4294489405813522
0.002835 4.843669 1.98259 7.843161 0.0 0.0 0.0 0.0 2.293115132203134 1.0984 -33.0 897192 -99.0 -99.0 -99.0 -99.0 10.20208 0.963326 -inf -4.7466978 1.0984009 1.097062 8.8056437 0.0068614 0.0 -0.0 69770.04450379207 0.44846822283759025
-0.37155 4.861198 2.139677 8.743435 0.0 0.0 0.0 0.0 2.29312632778562 1.2919 -33.0 897247 -99.0 -99.0 -99.0 -99.0 8.01568 0.8801494 -inf -5.0711051 1.2919045 1.2915994 9.3206111 0.0041131 0.0 -0.0 72643.70732184214 0.45353093355731744
-0.297422 4.831292 2.069375 8.35642 0.0 0.0 0.0 0.0 2.293127709688542 1.22573 -33.0 897228 -99.0 -99.0 -99.0 -99.0 8.00911 0.8751938 -inf -5.0755225 1.2257318 1.2252132 9.1040274 0.0051409 0.0 -0.0 67809.72763649466 0.4541558475403633
-0.154332 4.831389 2.018243 8.064796 0.0 0.0 0.0 0.0 2.293140148295314 1.15919 -33.0 897228 -99.0 -99.0 -99.0 -99.0 8.813424 0.9089578 -inf -3.9854565 1.1591853 1.1581634 8.9370832 0.0060589 0.0 -0.0 67824.8746817811 0.45978083237861256
-0.025505 4.836757 1.980273 7.843378 0.0 0.0 0.0 0.0 2.293159398231353 1.0984 -33.0 897193 -99.0 -99.0 -99.0 -99.0 9.577533 0.9359911 -inf -4.7421073 1.0984009 1.097062 8.8063328 0.006856 0.0 -0.0 68668.41133929207 0.46848635308484177
-0.321089 4.825477 2.066241 8.356648 0.0 0.0 0.0 0.0 2.293189819311164 1.22573 -33.0 897229 -99.0 -99.0 -99.0 -99.0 7.418303 0.8412572 -inf -5.059846 1.2257318 1.2252056 9.1044345 0.0051385 0.0 -0.0 66907.83850795025 0.48224465777440173
-0.053468 4.82994 1.977966 7.843641 0.0 0.0 0.0 0.0 2.293205875900014 1.0984 -33.0 897194 -99.0 -99.0 -99.0 -99.0 8.992425 0.9086783 -inf -4.7375284 1.0984009 1.0970427 8.8070278 0.0068505 0.0 -0.0 67598.95775289797 0.4895068346648941
-0.192082 4.822152 2.014656 8.065179 0.0 0.0 0.0 0.0 2.293213613982343 1.15919 -33.0 897229 -99.0 -99.0 -99.0 -99.0 8.010751 0.8671613 -inf -3.9857467 1.1591853 1.1581634 8.9378843 0.0060533 0.0 -0.0 66397.54164439953 0.4930067600015775
-0.391346 4.856363 2.134222 8.74396 0.0 0.0 0.0 0.0 2.293230672112393 1.2919 -33.0 897248 -99.0 -99.0 -99.0 -99.0 7.179586 0.8306742 -inf -5.084481 1.2919045 1.2915914 9.3210688 0.0041109 0.0 -0.0 71839.45020999192 0.5007223519799879
-0.081294 4.823149 1.975596 7.843852 0.0 0.0 0.0 0.0 2.293254879828848 1.0984 -33.0 897195 -99.0 -99.0 -99.0 -99.0 8.437344 0.8810242 -inf -4.7329892 1.0984009 1.0970427 8.8076909 0.0068453 0.0 -0.0 66550.14407198029 0.5116723058237653
-0.344248 4.819796 2.063001 8.356956 0.0 0.0 0.0 0.0 2.293258083631783 1.22573 -33.0 897230 -99.0 -99.0 -99.0 -99.0 6.860411 0.8065461 -inf -5.059478 1.2257318 1.2252056 9.1048687 0.0051359 0.0 -0.0 66038.31750967169 0.5131215379917649
-0.229252 4.813044 2.010879 8.065467 0.0 0.0 0.0 0.0 2.29329436779213 1.15919 -33.0 897230 -99.0 -99.0 -99.0 -99.0 7.264504 0.8242266 -inf -3.9860564 1.1591853 1.1581634 8.9386199 0.0060481 0.0 -0.0 65019.556075289656 0.5295353325021495
-0.108783 4.816443 1.973231 7.844109 0.0 0.0 0.0 0.0 2.293306423483336 1.0984 -33.0 897196 -99.0 -99.0 -99.0 -99.0 7.916898 0.8533559 -inf -4.7327975 1.0984009 1.0970427 8.8083575 0.00684 0.0 -0.0 65530.427323963435 0.5349892454259191
-0.367153 4.81417 2.059522 8.357197 0.0 0.0 0.0 0.0 2.293333973793372 1.22573 -33.0 897231 -99.0 -99.0 -99.0 -99.0 6.323969 0.770287 -inf -5.059076 1.2257318 1.225198 9.1052688 0.0051336 0.0 -0.0 65188.35170606674 0.5474533871332028
-0.409964 4.85181 2.128234 8.744395 0.0 0.0 0.0 0.0 2.293351944926981 1.2919 -33.0 897249 -99.0 -99.0 -99.0 -99.0 6.40347 0.7790445 -inf -5.0942205 1.2919045 1.2915914 9.3214736 0.004109 0.0 -0.0 71090.24320754627 0.555584202908733
-0.136095 4.809774 1.970796 7.844313 0.0 0.0 0.0 0.0 2.293360881493857 1.0984 -33.0 897197 -99.0 -99.0 -99.0 -99.0 7.422936 0.8253034 -inf -4.7282456 1.0984009 1.0970427 8.8089916 0.006835 0.0 -0.0 64531.83281615156 0.5596275666441954
-0.26551 4.804163 2.007028 8.065839 0.0 0.0 0.0 0.0 2.29338309089909 1.15919 -33.0 897231 -99.0 -99.0 -99.0 -99.0 6.580949 0.7807124 -inf -3.986387 1.1591853 1.1581634 8.9393555 0.006043 0.0 -0.0 63703.456873240575 0.5696766072997548
-0.163022 4.803202 1.968361 7.844565 0.0 0.0 0.0 0.0 2.2934182934439 1.0984 -33.0 897198 -99.0 -99.0 -99.0 -99.0 6.95965 0.7971982 -inf -4.7236921 1.0984009 1.097024 8.80963 0.00683 0.0 -0.0 63562.65070993432 0.5856056780407073
-0.389546 4.808679 2.055885 8.35752 0.0 0.0 0.0 0.0 2.293418415566828 1.22573 -33.0 897232 -99.0 -99.0 -99.0 -99.0 5.816887 0.7329518 -inf -5.0436951 1.2257318 1.225198 9.1056968 0.005131 0.0 -0.0 64369.3316720864 0.5856609406328914
-0.189774 4.796665 1.96585 7.844767 0.0 0.0 0.0 0.0 2.293479107953734 1.0984 -33.0 897199 -99.0 -99.0 -99.0 -99.0 6.519735 0.7686642 -inf -4.7190439 1.0984009 1.097024 8.8102353 0.0068252 0.0 -0.0 62613.07024095724 0.6131271463511894
-0.301108 4.795433 2.002951 8.066121 0.0 0.0 0.0 0.0 2.293481427712878 1.15919 -33.0 897232 -99.0 -99.0 -99.0 -99.0 5.945569 0.735841 -inf -3.9867434 1.1591853 1.1581634 8.9400331 0.0060383 0.0 -0.0 62435.70212938168 0.6141770243912107
-0.427557 4.847527 2.121621 8.744973 0.0 0.0 0.0 0.0 2.293497427617701 1.2919 -33.0 897250 -99.0 -99.0 -99.0 -99.0 5.680761 0.724699 -inf -5.1084965 1.2919045 1.2915914 9.3219351 0.0041068 0.0 -0.0 70392.59895123498 0.6214184240234317
-0.411664 4.803248 2.051943 8.357779 0.0 0.0 0.0 0.0 2.293513576252125 1.22573 -33.0 897233 -99.0 -99.0 -99.0 -99.0 5.329363 0.6937069 -inf -5.0431834 1.2257318 1.2251911 9.1060923 0.0051287 0.0 -0.0 63569.38355344761 0.6287274077286042
-0.216166 4.790218 1.96333 7.845013 0.0 0.0 0.0 0.0 2.293543401642644 1.0984 -33.0 897200 -99.0 -99.0 -99.0 -99.0 6.106588 0.7400063 -inf -4.7141228 1.0984009 1.097024 8.8108412 0.0068205 0.0 -0.0 61690.458777161824 0.6422273004257022
-0.335777 4.78694 1.998754 8.066498 0.0 0.0 0.0 0.0 2.293590676986323 1.15919 -33.0 897233 -99.0 -99.0 -99.0 -99.0 5.362839 0.6900953 -inf -3.9914421 1.1591853 1.1581634 8.9407313 0.0060335 0.0 -0.0 61226.579823539934 0.6636274802621926
-0.242349 4.783814 1.960725 7.845207 0.0 0.0 0.0 0.0 2.293611670031696 1.0984 -33.0 897201 -99.0 -99.0 -99.0 -99.0 5.714136 0.7108607 -inf -4.7088328 1.0984009 1.097024 8.8114071 0.006816 0.0 -0.0 60787.46044827193 0.6731311712475758
-0.433237 4.797961 2.047769 8.358124 0.0 0.0 0.0 0.0 2.293621089012653 1.22573 -33.0 897234 -99.0 -99.0 -99.0 -99.0 4.8683 0.6529798 -inf -5.0426201 1.2257318 1.225185 9.1065172 0.0051262 0.0 -0.0 62800.196119086526 0.6773953557464267
-0.443659 4.843603 2.114404 8.74546 0.0 0.0 0.0 0.0 2.293666903983574 1.2919 -33.0 897251 -99.0 -99.0 -99.0 -99.0 5.0263 0.6687936 -inf -5.1270183 1.2919045 1.2915771 9.3223404 0.0041049 0.0 -0.0 69759.44231277198 0.6981381424068047
-0.268109 4.777517 1.958106 7.845448 0.0 0.0 0.0 0.0 2.293684021051559 1.0984 -33.0 897202 -99.0 -99.0 -99.0 -99.0 5.345778 0.6815637 -inf -4.7085799 1.0984009 1.0970001 8.8119799 0.0068116 0.0 -0.0 59912.439024548265 0.7058884783347423
-0.369794 4.778598 1.994265 8.066789 0.0 0.0 0.0 0.0 2.293713434136955 1.15919 -33.0 897234 -99.0 -99.0 -99.0 -99.0 4.81988 0.6425498 -inf -3.9918563 1.1591853 1.1581634 8.9413781 0.006029 0.0 -0.0 60061.75249671839 0.7192069686802256
-0.454485 4.792748 2.043191 8.358408 0.0 0.0 0.0 0.0 2.29374435331493 1.22573 -33.0 897235 -99.0 -99.0 -99.0 -99.0 4.425387 0.6098483 -inf -5.0241193 1.2257318 1.225185 9.106911 0.0051239 0.0 -0.0 62050.887857729096 0.7332084028120676
-0.293666 4.771265 1.955393 7.845643 0.0 0.0 0.0 0.0 2.29376116531959 1.0984 -33.0 897203 -99.0 -99.0 -99.0 -99.0 4.995698 0.6517115 -inf -4.7036434 1.0984009 1.0970001 8.8125255 0.0068073 0.0 -0.0 59056.13219431423 0.7408219658823327
-0.318832 4.765112 1.952651 7.845886 0.0 0.0 0.0 0.0 2.293843347465237 1.0984 -33.0 897204 -99.0 -99.0 -99.0 -99.0 4.666458 0.6215935 -inf -4.7033671 1.0984009 1.0970001 8.8130809 0.0068029 0.0 -0.0 58225.33554549923 0.7780435987825172
-0.402903 4.770487 1.989583 8.067178 0.0 0.0 0.0 0.0 2.293851823219565 1.15919 -33.0 897235 -99.0 -99.0 -99.0 -99.0 4.320877 0.5936565 -inf -3.9922956 1.1591853 1.1581215 8.9420443 0.0060243 0.0 -0.0 58950.4330810888 0.781882806713952
-0.458454 4.840019 2.106468 8.74609 0.0 0.0 0.0 0.0 2.293870188362486 1.2919 -33.0 897252 -99.0 -99.0 -99.0 -99.0 4.431373 0.6108274 -inf -5.1421907 1.2919045 1.2915771 9.3228004 0.0041027 0.0 -0.0 69186.12385749527 0.7902018044667329
-0.475147 4.787689 2.038265 8.358784 0.0 0.0 0.0 0.0 2.293886362339149 1.22573 -33.0 897236 -99.0 -99.0 -99.0 -99.0 4.006629 0.564669 -inf -5.0233791 1.2257318 1.225179 9.1073364 0.0051214 0.0 -0.0 61332.26450925121 0.797528544398773
-0.343788 4.759005 1.9498 7.846082 0.0 0.0 0.0 0.0 2.293931384006677 1.0984 -33.0 897205 -99.0 -99.0 -99.0 -99.0 4.353231 0.590812 -inf -4.6913798 1.0984009 1.0970001 8.8136085 0.0067988 0.0 -0.0 57412.307200541436 0.8179245977156313
-0.435346 4.762531 1.984516 8.067485 0.0 0.0 0.0 0.0 2.294009904921163 1.15919 -33.0 897236 -99.0 -99.0 -99.0 -99.0 3.855488 0.5423991 -inf -3.9968995 1.1591853 1.1581215 8.9426609 0.0060201 0.0 -0.0 57880.330193411755 0.853501790954823
-0.36835 4.752999 1.946907 7.846328 0.0 0.0 0.0 0.0 2.294025625248788 1.0984 -33.0 897206 -99.0 -99.0 -99.0 -99.0 4.05837 0.5596572 -inf -4.6910683 1.0984009 1.0969707 8.8141465 0.0067946 0.0 -0.0 56623.798522560835 0.8606253174946232
-0.49517 4.782781 2.032863 8.359099 0.0 0.0 0.0 0.0 2.294050285527072 1.22573 -33.0 897237 -99.0 -99.0 -99.0 -99.0 3.610432 0.5170631 -inf -5.0009577 1.2257318 1.2251732 9.1077277 0.0051191 0.0 -0.0 60643.04501332049 0.8718004226212202
-0.471184 4.836932 2.09829 8.7466 0.0 0.0 0.0 0.0 2.294094628486118 1.2919 -33.0 897253 -99.0 -99.0 -99.0 -99.0 3.927116 0.5547822 -inf -5.1618203 1.2919045 1.2915646 9.3231838 0.0041009 0.0 -0.0 68696.08701546163 0.8918965704376944
-0.392718 4.747034 1.943886 7.846526 0.0 0.0 0.0 0.0 2.294127127038916 1.0984 -33.0 897207 -99.0 -99.0 -99.0 -99.0 3.777596 0.5277111 -inf -4.6907423 1.0984009 1.0969707 8.8146556 0.0067906 0.0 -0.0 55851.39179032456 0.9066261580606181
-0.466867 4.75481 1.979147 8.067894 0.0 0.0 0.0 0.0 2.294191520076496 1.15919 -33.0 897237 -99.0 -99.0 -99.0 -99.0 3.42726 0.4891385 -inf -3.9974609 1.1591853 1.1581215 8.9432993 0.0060156 0.0 -0.0 56860.411714176174 0.9358148024166155
-0.416692 4.741171 1.940804 7.846774 0.0 0.0 0.0 0.0 2.294236425049482 1.0984 -33.0 897208 -99.0 -99.0 -99.0 -99.0 3.51304 0.4952572 -inf -4.6745411 1.0984009 1.0969707 8.8151752 0.0067865 0.0 -0.0 55102.461525967294 0.9561722863597026
-0.514825 4.777975 2.026855 8.359517 0.0 0.0 0.0 0.0 2.294246503779932 1.22573 -33.0 897238 -99.0 -99.0 -99.0 -99.0 3.231271 0.4659858 -inf -4.9999597 1.2257318 1.225166 9.1081594 0.0051165 0.0 -0.0 59975.655049947214 0.9607417264060416
-0.481821 4.834374 2.090213 8.747198 0.0 0.0 0.0 0.0 2.294335107775195 1.2919 -33.0 897254 -99.0 -99.0 -99.0 -99.0 3.512395 0.5025523 -inf -5.1860203 1.2919045 1.2915646 9.3235873 0.004099 0.0 -0.0 68292.65546749928 1.0009170885695937
-0.44046 4.735352 1.937572 7.846979 0.0 0.0 0.0 0.0 2.294354902868916 1.0984 -33.0 897209 -99.0 -99.0 -99.0 -99.0 3.261054 0.4618674 -inf -4.6741646 1.0984009 1.0969464 8.8156689 0.0067827 0.0 -0.0 54369.08197788896 1.0098938205037484
-0.497681 4.747254 1.97325 8.068226 0.0 0.0 0.0 0.0 2.294403562816637 1.15919 -33.0 897238 -99.0 -99.0 -99.0 -99.0 3.027929 0.4327032 -inf -4.003889 1.1591853 1.1581215 8.9438911 0.0060116 0.0 -0.0 55879.691525674774 1.031962002644491
-0.533371 4.773436 2.020315 8.359874 0.0 0.0 0.0 0.0 2.294473408526748 1.22573 -33.0 897239 -99.0 -99.0 -99.0 -99.0 2.881892 0.4128833 -inf -4.9806113 1.2257318 1.225149 9.1085513 0.0051142 0.0 -0.0 59352.08772776722 1.0636426401279664
-0.46385 4.729631 1.934255 7.847234 0.0 0.0 0.0 0.0 2.294483419627342 1.0984 -33.0 897210 -99.0 -99.0 -99.0 -99.0 3.023378 0.427794 -inf -4.6737683 1.0984009 1.0969464 8.8161741 0.0067787 0.0 -0.0 53657.56990003041 1.0681838955361513
-0.491111 4.832135 2.081996 8.747675 0.0 0.0 0.0 0.0 2.294595978957782 1.2919 -33.0 897255 -99.0 -99.0 -99.0 -99.0 3.158753 0.4524446 -inf -5.2042159 1.2919045 1.2915491 9.3239214 0.0040974 0.0 -0.0 67941.47951968636 1.1192504892602528
-0.487035 4.723954 1.930758 7.847445 0.0 0.0 0.0 0.0 2.2946238241329 1.0984 -33.0 897211 -99.0 -99.0 -99.0 -99.0 2.796841 0.3925772 -inf -4.6567046 1.0984009 1.0969464 8.8166518 0.006775 0.0 -0.0 52960.734548574175 1.1318854979173807
-0.527514 4.739951 1.966875 8.068667 0.0 0.0 0.0 0.0 2.294653314104729 1.15919 -33.0 897239 -99.0 -99.0 -99.0 -99.0 2.660597 0.3733213 -inf -4.0068664 1.1591853 1.1580787 8.9445092 0.0060073 0.0 -0.0 54947.88744886983 1.145267731792984
-0.551116 4.769107 2.013069 8.360334 0.0 0.0 0.0 0.0 2.294745537829062 1.22573 -33.0 897240 -99.0 -99.0 -99.0 -99.0 2.555638 0.356609 -inf -4.9660643 1.2257318 1.2251409 9.108979 0.0051117 0.0 -0.0 58763.411399408425 1.1871237365943443
-0.50983 4.718378 1.927142 7.847708 0.0 0.0 0.0 0.0 2.294777452907311 1.0984 -33.0 897212 -99.0 -99.0 -99.0 -99.0 2.583008 0.3564539 -inf -4.6562386 1.0984009 1.0969464 8.8171416 0.0067712 0.0 -0.0 52285.10686428984 1.2016105577192775
-0.499078 4.830234 2.073891 8.748246 0.0 0.0 0.0 0.0 2.294874203277105 1.2919 -33.0 897256 -99.0 -99.0 -99.0 -99.0 2.86258 0.40552 -inf -5.2295344 1.2919045 1.2915491 9.3242853 0.0040957 0.0 -0.0 67644.73503745806 1.245533775766745
-0.532404 4.71285 1.923309 7.847927 0.0 0.0 0.0 0.0 2.294946759523971 1.0984 -33.0 897213 -99.0 -99.0 -99.0 -99.0 2.379319 0.3189573 -inf -4.6408316 1.0984009 1.0969126 8.817604 0.0067676 0.0 -0.0 51623.80361758294 1.278479645763582
-0.556558 4.732832 1.959757 8.069037 0.0 0.0 0.0 0.0 2.294952826188426 1.15919 -33.0 897240 -99.0 -99.0 -99.0 -99.0 2.319417 0.309704 -inf -4.0077018 1.1591853 1.1580787 8.94508 0.0060033 0.0 -0.0 54054.518108219 1.2812346067715055
-0.567497 4.765108 2.005236 8.360731 0.0 0.0 0.0 0.0 2.295060754681272 1.22573 -33.0 897241 -99.0 -99.0 -99.0 -99.0 2.262144 0.2988565 -inf -4.951379 1.2257318 1.2251341 9.1093646 0.0051094 0.0 -0.0 58224.79927281013 1.3302529459664356
-0.554548 4.707432 1.919316 7.848199 0.0 0.0 0.0 0.0 2.295133705050032 1.0984 -33.0 897214 -99.0 -99.0 -99.0 -99.0 2.187207 0.2803151 -inf -4.640281 1.0984009 1.0969126 8.8180786 0.0067639 0.0 -0.0 50983.776307630724 1.3633920231571608
-0.506295 4.828506 2.065654 8.748699 0.0 0.0 0.0 0.0 2.295174959647383 1.2919 -33.0 897257 -99.0 -99.0 -99.0 -99.0 2.604896 0.3601355 -inf -5.2507019 1.2919045 1.2915331 9.3245878 0.0040943 0.0 -0.0 67376.12037613074 1.3821351642280035
-0.584219 4.726066 1.951982 8.069519 0.0 0.0 0.0 0.0 2.295311968243745 1.15919 -33.0 897241 -99.0 -99.0 -99.0 -99.0 2.010303 0.2426546 -inf -4.0143257 1.1591853 1.1580787 8.945675 0.0059992 0.0 -0.0 53218.91302316568 1.444394856745248
-0.57645 4.702069 1.915054 7.848429 0.0 0.0 0.0 0.0 2.295342006962729 1.0984 -33.0 897215 -99.0 -99.0 -99.0 -99.0 2.004307 0.2399822 -inf -4.6196405 1.0984009 1.0968802 8.8185279 0.0067604 0.0 -0.0 50358.06104997386 1.4580477308142292
-0.582035 4.761573 1.997162 8.361203 0.0 0.0 0.0 0.0 2.295413169308192 1.22573 -33.0 897242 -99.0 -99.0 -99.0 -99.0 2.009409 0.2421037 -inf -4.9434791 1.2257318 1.2251179 9.1097612 0.0051071 0.0 -0.0 57752.79404832969 1.490395440073371
