teff FUV NUV G3 G3_BP G3_RP U B V R I u g r i z J H Ks W1 W2 W3 H1 H2 H3 H4
5700.0 13667.58984375 389802.46875 1982513.375 2312906.75 1656727.625 1692316.0 2305335.0 2401958.0 1993226.125 1385739.25 1737296.25 2392485.75 2246411.75 1790303.0 1310237.625 617851.375 272013.90625 114526.2421875 25054.818359375 7913.35791015625 235.2623748779297 5630.161084758708 6398.825322007386 9320.595323350182 14039.179798617519
5750.0 15653.671875 426083.75 2055888.25 2413609.5 1706942.875 1800473.0 2423111.25 2500816.75 2060724.875 1423873.625 1847141.125 2506665.5 2329234.0 1845644.75 1345050.375 630670.8125 276704.84375 116235.203125 25369.537109375 8003.849609375 237.5886993408203 6483.703648291001 7367.231506098639 10718.23151886928 16092.188442418965
5800.0 17887.818359375 465061.0 2130815.0 2516994.5 1757849.0 1913529.875 2544777.25 2601994.5 2129365.5 1462435.375 1961883.125 2624249.0 2413664.75 1901762.375 1380221.375 643563.1875 281411.15625 117947.4765625 25684.517578125 8094.38134765625 239.91526794433594 7449.915130360242 8463.100338911787 12297.158675195167 18403.31920600064
5850.0 20395.759765625 506880.0625 2207295.25 2623077.25 1809439.25 2031603.75 2670376.0 2705493.0 2199140.75 1501418.875 2081635.625 2745263.0 2499697.75 1958648.75 1415745.75 656527.125 286132.5625 119662.9375 25999.755859375 8184.95166015625 242.2420196533203 8541.389778427194 9700.610439593916 14077.089279166486 20999.51448670216
5900.0 23205.31640625 551691.3125 2285330.5 2731872.5 1861707.5 2154810.5 2799949.75 2811313.25 2270043.75 1540819.25 2206510.25 2869732.5 2587327.0 2016296.25 1451618.75 669561.25 290868.71875 121381.5703125 26315.24609375 8275.5595703125 244.5689697265625 9771.86183795066 11095.214449656965 16079.435827270941 23909.92496174708
5950.0 26346.51171875 599649.25 2364921.0 2843394.0 1914646.625 2283265.25 2933538.75 2919455.25 2342067.25 1580630.75 2336617.5 2997681.75 2676545.75 2074697.0 1487835.625 682664.3125 295619.28125 123103.265625 26630.9765625 8366.205078125 246.89610290527344 11156.282194954958 12663.716706148625 18327.41774304942 27166.011055372037
6000.0 29851.693359375 650913.25 2446067.75 2957654.5 1968250.5 2417081.5 3071182.0 3029919.25 2415204.0 1620848.5 2472066.75 3129133.0 2767347.25 2133844.0 1524391.25 695834.9375 300383.96875 124827.984375 26946.94921875 8456.8857421875 249.2234344482422 12710.891757280679 14424.36597579683 20846.168149425757 30801.688701760177
6050.0 33755.65234375 705646.625 2528770.25 3074665.75 2022511.875 2556372.0 3212916.25 3142703.5 2489445.75 1661466.625 2612966.0 3264107.75 2859723.5 2193729.0 1561280.875 709071.9375 305162.46875 126555.59375 27263.15234375 8547.6025390625 251.5509490966797 14453.314010867614 16396.940127038495 23662.85033305444 34853.44243089209
6100.0 38095.74609375 764017.1875 2613028.5 3194439.25 2077424.5 2701247.75 3358778.0 3257806.25 2564785.5 1702480.625 2759421.75 3402625.75 2953667.5 2254344.5 1598500.125 722373.9375 309954.53125 128286.09375 27579.5859375 8638.3525390625 253.87864685058594 16402.632039252963 18602.84510596013 26806.751784524044 39360.458554330005
6150.0 42912.02734375 826197.0 2698841.5 3316984.75 2132981.5 2851818.75 3508800.25 3375224.5 2641215.0 1743884.875 2911539.25 3544705.5 3049170.5 2315683.25 1636043.875 735739.8125 314759.8125 130019.3671875 27896.23828125 8729.13671875 256.2065124511719 18579.477709914554 21065.206027500368 30309.436977419304 44364.769978759454
6200.0 48247.36328125 892362.4375 2786208.25 3442311.75 2189176.25 3008193.25 3663016.5 3494955.75 2718726.5 1785674.5 3069422.0 3690364.25 3146225.0 2377737.25 1673908.0 749168.375 319578.0 131755.40625 28213.109375 8819.9541015625 258.5345458984375 21006.124894979337 23808.963453115815 34204.81941530109 49911.348992993
6250.0 54147.5859375 962693.9375 2875127.5 3570428.75 2246002.25 3170478.5 3821457.25 3616995.5 2797312.0 1827844.5 3233171.75 3839618.5 3244821.75 2440499.25 1712087.75 762658.375 324408.9375 133494.109375 28530.19140625 8910.802734375 260.86273193359375 23706.580609219312 26860.983119187047 38529.32743519471 56048.310581985126
6300.0 60661.5859375 1037376.125 2965597.25 3701343.25 2303452.75 3338779.75 3984152.25 3741339.5 2876962.75 1870389.75 3402889.25 3992482.5 3344952.25 2503961.25 1750578.625 776208.8125 329252.28125 135235.4375 28847.48046875 9001.6826171875 263.19110107421875 26706.681744447127 30250.14844522656 43321.98666765735 62826.96481505545
6350.0 67841.4921875 1116597.625 3057615.25 3835062.25 2361521.0 3513200.5 4151129.25 3867982.75 2957670.75 1913305.375 3578672.5 4148970.25 3446607.25 2568115.5 1789376.125 789818.4375 334107.78125 136979.328125 29164.97265625 9092.59375 265.5196228027344 30034.193196512053 34007.48173117805 48624.58728670777 70302.06035977
6400.0 75742.75 1200550.875 3151179.5 3971592.0 2420200.5 3693843.0 4322415.0 3996919.5 3039427.75 1956586.25 3760619.0 4309094.0 3549778.0 2632955.0 1828476.0 803486.3125 338975.21875 138725.71875 29482.66015625 9183.533203125 267.8482971191406 33718.913703282815 38166.23528031967 54481.77254580815 78531.80238471976
6450.0 84424.3046875 1289432.75 3246287.0 4110937.75 2479484.5 3880808.0 4498034.0 4128144.0 3122225.5 2000227.75 3948823.75 4472865.0 3654454.5 2698472.0 1867874.0 817211.25 343854.34375 140474.546875 29800.54296875 9274.501953125 270.1771545410156 37792.775153497496 42762.019394267925 60941.19908573543 87578.09455437532
6500.0 93948.7109375 1383443.375 3342934.75 4253104.0 2539366.5 4074193.5 4678010.5 4261649.5 3206054.75 2044225.25 4143379.75 4640293.5 3760627.0 2764659.0 1907566.0 830992.1875 348744.875 142225.8125 30118.615234375 9365.490234375 272.506103515625 42289.93914228733 47832.90143710325 68053.65614028399 97506.61599293776
6550.0 104382.2890625 1482786.625 3441119.5 4398094.5 2599840.0 4274096.5 4862367.0 4397428.5 3290907.75 2088573.5 4344378.5 4811388.5 3868286.0 2831508.5 1947547.25 844828.25 353646.65625 143979.390625 30436.869140625 9456.568359375 274.835205078125 47246.93280299851 53419.54871396989 75873.17202274893 108387.00725617436
6600.0 115795.1796875 1587670.75 3540837.75 4545912.5 2660898.5 4480612.5 5051123.0 4535473.5 3376775.5 2133268.25 4551910.0 4986158.0 3977421.5 2899013.0 1987814.125 858718.3125 358559.40625 145735.296875 30755.3046875 9547.5966796875 277.16448974609375 52702.71353528512 59565.281401990935 84457.18367983637 120292.91872316072
6650.0 128261.625 1698306.75 3642085.5 4696560.5 2722535.5 4693834.0 5244299.5 4675777.0 3463649.25 2178304.5 4766061.5 5164609.0 4088023.25 2967165.25 2028362.25 872661.4375 363482.90625 147493.421875 31073.91796875 9638.65234375 279.4938659667969 58698.84418997734 66316.29406817918 93866.68773628646 133302.3089758396
6700.0 141859.96875 1814909.375 3744859.0 4850040.5 2784744.5 4913852.5 5441913.0 4818330.5 3551520.5 2223678.0 4986919.0 5346747.5 4200081.0 3035957.5 2069187.875 886656.8125 368416.96875 149253.765625 31392.703125 9729.7578125 281.8233947753906 65279.53923225621 73721.67306600504 104166.29546825179 147497.4299342956
6750.0 156672.84375 1937697.125 3849153.5 5006353.5 2847519.0 5140757.5 5643981.5 4963124.5 3640380.25 2269384.25 5214566.0 5532577.5 4313584.0 3105383.0 2110287.0 900703.1875 373361.375 151016.265625 31711.658203125 9820.8603515625 284.153076171875 72491.8395687783 81833.5926025489 115424.46659813653 162965.05702493805
6800.0 172787.359375 2066891.25 3954964.75 5165499.5 2910853.0 5374636.5 5850519.5 5110150.5 3730220.25 2315418.5 5449084.5 5722104.0 4428522.0 3175434.0 2151655.5 914800.0 378315.9375 152780.875 32030.77734375 9911.9765625 286.48284912109375 80385.69268474322 90707.4110003165 127713.56369628196 179796.6240842259
6850.0 190295.078125 2202716.5 4062287.75 5327479.5 2974739.5 5615574.0 6061542.0 5259398.5 3821031.5 2361776.5 5690554.0 5915329.5 4544884.5 3246103.75 2193289.5 928946.125 383280.40625 154547.5625 32350.05859375 10003.1484375 288.8127746582031 89014.07550719693 100401.77153312523 141110.05702976824 198088.23782556472
6900.0 209292.359375 2345400.5 4171117.75 5492291.5 3039173.0 5863654.5 6277061.0 5410859.0 3912805.0 2408453.75 5939053.0 6112255.5 4662660.5 3317384.75 2235185.5 943140.75 388254.65625 156316.265625 32669.5 10094.3173828125 291.142822265625 98433.13518151538 110978.80049095362 155694.59054423572 217941.00023389395
6950.0 229880.3125 2495174.25 4281449.5 5659935.0 3104146.75 6118959.5 6497089.0 5564521.0 4005532.25 2455446.25 6194656.5 6312883.5 4781839.5 3389270.25 2277339.5 957383.0625 393238.46875 158086.953125 32989.09375 10185.4951171875 293.4729919433594 108702.28727514879 122504.13894483066 171552.17861433572 239461.0741006943
7000.0 252165.0 2652271.0 4393277.5 5830408.5 3169654.5 6381567.5 6721636.0 5720375.0 4099204.5 2502749.25 6457439.0 6517214.5 4902410.5 3461752.75 2319747.75 971672.25 398231.65625 159859.59375 33308.84375 10276.7060546875 295.8032531738281 119884.37906720235 135047.17715064512 188772.30441895584 262759.6517755108
7050.0 276257.5625 2816927.5 4506596.0 6003708.5 3235690.75 6651556.0 6950711.5 5878409.0 4193812.75 2550359.0 6727471.5 6725246.5 5024362.0 3534825.5 2362406.75 986007.3125 403234.0 161634.15625 33628.73828125 10367.94140625 298.1336669921875 132045.7262437807 148681.04391858174 207449.07272673553 287953.3728249979
7100.0 302274.34375 2989382.75 4621399.5 6179833.0 3302248.75 6929001.5 7184323.5 6038613.0 4289348.5 2598271.5 7004824.5 6936979.0 5147684.0 3608481.75 2405313.25 1000387.75 408245.4375 163410.5625 33948.78125 10459.1962890625 300.46417236328125 145256.35934008175 163482.936311598 227681.38002166915 315164.2333255415
7150.0 330337.0 3169878.0 4737682.5 6358777.5 3369322.75 7213976.0 7422478.5 6200975.0 4385803.0 2646482.25 7289565.0 7152409.5 5272364.5 3682714.5 2448463.25 1014812.625 413265.6875 165188.828125 34268.96484375 10550.466796875 302.7947692871094 159590.02703683794 179533.99361641708 249572.8844136827 344519.69103753404
7200.0 360572.625 3358657.75 4855438.0 6540539.5 3436906.5 7506552.0 7665183.5 6365483.5 4483167.5 2694987.25 7581759.0 7371535.0 5398393.0 3757516.5 2491853.25 1029281.125 418294.65625 166968.875 34589.2890625 10641.7451171875 305.1255187988281 175124.4226702669 196919.7137038054 273232.42692497786 376153.1318178468
7250.0 393113.90625 3555968.0 4974660.0 6725113.0 3504994.5 7806797.5 7912443.0 6532126.5 4581433.0 2743782.75 7881470.0 7594352.0 5525758.5 3832881.75 2535480.5 1043792.5 423332.125 168750.671875 34909.75 10733.0771484375 307.4563293457031 191941.26508462618 215729.82596901603 298773.85557866306 410203.4367705171
7300.0 428099.15625 3762057.25 5095342.5 6912494.5 3573580.75 8114781.0 8164260.0 6700892.0 4680591.5 2792864.75 8188759.5 7820855.5 5654449.5 3908803.5 2579340.75 1058346.125 428377.96875 170534.203125 35230.34765625 10824.3984375 309.78729248046875 210126.37376086973 236058.51117304113 326316.34018570744 446815.5492041301
7350.0 465672.4375 3977176.5 5217478.5 7102677.5 3642659.25 8430566.0 8420638.0 6871768.0 4780633.5 2842229.5 8503687.0 8051040.5 5784454.5 3985274.5 2623431.25 1072941.125 433432.03125 172319.4375 35551.07421875 10915.7587890625 312.1183166503906 229769.9268600352 258004.7239906447 355984.4904158622 486140.43962191703
7400.0 505983.8125 4201578.0 5341062.0 7295657.0 3712224.25 8754218.0 8681579.0 7044742.0 4881551.0 2891873.0 8826311.0 8284901.5 5915763.0 4062288.75 2667748.5 1087576.875 438494.15625 174106.328125 35871.9296875 11007.119140625 314.4494323730469 250966.42079696662 281671.8966225988 387908.30486915546 528335.0234051682
7450.0 549189.3125 4435516.5 5466085.5 7491426.5 3782270.25 9085796.0 8947083.0 7219801.0 4983335.5 2941791.75 9156686.0 8522431.0 6048363.0 4139839.75 2712289.5 1102252.75 443564.1875 175894.828125 36192.91015625 11098.501953125 316.78070068359375 273814.99911943416 307168.5014155475 422223.63400598115 573562.7277706135
7500.0 595451.0 4679248.0 5592542.5 7689979.5 3852791.75 9425359.0 9217151.0 7396932.5 5085978.0 2991981.75 9494865.0 8763623.0 6182244.5 4217921.0 2757051.0 1116968.125 448642.0 177684.984375 36514.01953125 11189.9189453125 319.1120300292969 298419.2919270063 334607.907567266 459071.86075218476 621993.0803320564
7550.0 644937.1875 4933030.5 5720425.0 7891308.0 3923782.5 9772966.0 9491781.0 7576123.0 5189470.5 3042439.5 9840901.0 9008470.0 6317395.5 4296526.5 2802029.75 1131722.125 453727.4375 179476.65625 36835.24609375 11281.3369140625 321.44342041015625 324887.9016003648 364108.6514809584 498600.4513590222 673802.2119694882
7600.0 697822.5 5197123.0 5849727.5 8095406.0 3995237.75 10128671.0 9770972.0 7757360.5 5293804.5 3093161.25 10194845.0 9256962.0 6453805.0 4375649.0 2847223.0 1146514.375 458820.375 181269.890625 37156.59765625 11372.76171875 323.77496337890625 353334.18773915054 395794.4063559881 540962.8119368232 729172.5246692562
7650.0 754288.0 5471786.5 5980441.5 8302265.5 4067151.5 10492526.0 10054720.0 7940631.5 5398971.0 3144144.0 10556739.0 9509091.0 6591462.0 4455283.5 2892627.5 1161344.0 463920.6875 183064.625 37478.05859375 11464.2236328125 326.1065673828125 383876.5865862524 429794.2847589375 586318.3254563564 788293.227956337
7700.0 814521.125 5757283.0 6112559.5 8511877.0 4139518.5 10864585.0 10343023.0 8125921.5 5504962.5 3195383.75 10926636.0 9764847.0 6730355.0 4535423.0 2938240.25 1176210.25 469028.21875 184860.859375 37799.640625 11555.6943359375 328.4382629394531 416638.7153899414 466242.76800678746 634832.7267490481 851360.3724574979
7750.0 878715.75 6053875.5 6246075.0 8724234.0 4212333.5 11244893.0 10635874.0 8313219.0 5611770.0 3246877.0 11304575.0 10024221.0 6870473.0 4616062.0 2984058.5 1191113.125 474142.84375 186658.53125 38121.33203125 11647.1630859375 330.7700500488281 451749.3488942916 505280.09533637663 686677.9775069095 918576.0420702596
7800.0 947072.75 6361828.5 6380980.0 8939327.0 4285591.0 11633501.0 10933272.0 8502509.0 5719386.0 3298620.5 11690599.0 10287203.0 7011805.5 4697194.0 3030079.0 1206051.375 479264.4375 188457.640625 38443.1328125 11738.6728515625 333.1018981933594 489342.8826828961 547052.0804021086 742032.5394257451 990150.3567589074
7850.0 1019799.4375 6681407.0 6517267.0 9157146.0 4359286.0 12030453.0 11235205.0 8693778.0 5827801.5 3350611.25 12084749.0 10553779.0 7154340.5 4778814.0 3076299.5 1221024.875 484392.875 190258.140625 38765.04296875 11830.1904296875 335.4338684082031 529558.9375019409 591710.2947782446 801081.4714197825 1066299.2990491977
7900.0 1097109.875 7012877.0 6654928.0 9377683.0 4433413.5 12435790.0 11541672.0 8887013.0 5937009.0 3402845.5 12487061.0 10823941.0 7298068.0 4860915.0 3122717.0 1236032.875 489528.09375 192060.03125 39087.0625 11921.7119140625 337.7658996582031 572542.9344279224 639412.4792932379 864016.2074069699 1147246.0797026162
7950.0 1179225.375 7356504.5 6793955.5 9600927.0 4507967.5 12849556.0 11852664.0 9082199.0 6047000.0 3455320.0 12897574.0 11097675.0 7442976.5 4943491.5 3169328.5 1251074.75 494669.90625 193863.265625 39409.18359375 12013.27734375 340.0979919433594 618445.9153768562 690322.2576938568 931034.9035237521 1233221.6041288483
8000.0 1266373.375 7712557.5 6934342.0 9826869.0 4582944.0 13271793.0 12168171.0 9279325.0 6157767.0 3508032.0 13316322.0 11374970.0 7589055.5 5026538.5 3216131.5 1266150.0 499818.21875 195667.84375 39731.40625 12104.8251953125 342.43017578125 667424.8860381457 744609.4271032587 1002342.8223412111 1324462.7438820126
8050.0 1358789.375 8081304.0 7076079.0 10055499.0 4658337.0 13702533.0 12488184.0 9478373.0 6269301.5 3560978.0 13743337.0 11655811.0 7736293.5 5110049.5 3263123.5 1281258.125 504972.90625 197473.734375 40053.73046875 12196.4013671875 344.762451171875 719642.749331773 802450.0062193313 1078151.7357189823 1421214.6444185954
8100.0 1456714.875 8463011.0 7219159.0 10286805.0 4734143.0 14141816.0 12812696.0 9679334.0 6381595.5 3614155.25 14178650.0 11940188.0 7884680.0 5194019.5 3310302.0 1296398.5 510133.90625 199280.875 40376.15234375 12287.99609375 347.0948181152344 775268.5382561345 864026.5662339223 1158680.5913805268 1523729.0666134842
8150.0 1560399.0 8857948.0 7363573.5 10520778.0 4810355.5 14589675.0 13141696.0 9882189.0 6494642.0 3667560.0 14622291.0 12228085.0 8034204.0 5278442.5 3357663.75 1311571.0 515301.0625 201089.296875 40698.67578125 12379.580078125 349.42724609375 834477.1773163067 929527.8354800845 1244155.1333393697 1632264.6124433568
8200.0 1670097.75 9266383.0 7509315.0 10757408.0 4886970.5 15046142.0 13475174.0 10086928.0 6608433.0 3721189.75 15074286.0 12519490.0 8184855.5 5363313.5 3405206.75 1326774.625 520474.3125 202898.953125 41021.2890625 12471.20703125 351.7597351074219 897450.3151731611 999149.3406595497 1334808.3926146314 1747088.0113824026
8250.0 1786074.625 9688584.0 7656375.5 10996680.0 4963983.5 15511248.0 13813117.0 10293534.0 6722960.5 3775041.5 15534663.0 12814386.0 8336623.5 5448627.0 3452928.5 1342009.0 525653.5 204709.8125 41344.0 12562.8447265625 354.09228515625 964375.6892707217 1073093.318183231 1430880.6316601438 1868473.1082988468
8300.0 1908599.625 10124821.0 7804746.0 11238586.0 5041389.0 15985020.0 14155515.0 10501995.0 6838216.5 3829112.25 16003443.0 13112761.0 8489497.0 5534377.5 3500826.5 1357273.75 530838.625 206521.890625 41666.796875 12654.447265625 356.4249267578125 1035447.3288365363 1151568.508504055 1532618.8999350418 1996700.1806178186
8350.0 2037951.0 10575360.0 7954419.5 11483113.0 5119183.5 16467490.0 14502352.0 10712296.0 6954194.0 3883399.5 16480654.0 13414599.0 8643466.0 5620560.0 3548898.25 1372568.5 536029.4375 208335.140625 41989.69140625 12746.1259765625 358.75762939453125 1110866.4402738488 1234790.5633290992 1640278.228333609 2132058.2246683403
8400.0 2174413.0 11040472.0 8105387.5 11730250.0 5197361.0 16958678.0 14853622.0 10924424.0 7070885.5 3937899.75 16966312.0 13719886.0 8798520.0 5707169.0 3597141.5 1387892.5 541226.0 210149.53125 42312.671875 12837.7646484375 361.0904235839844 1190840.0630256266 1322982.0780899592 1754120.1754705273 2274842.3522222037
8450.0 2318278.25 11520423.0 8257641.5 11979985.0 5275918.0 17458612.0 15209305.0 11138365.0 7188283.5 3992610.5 17460438.0 14028606.0 8954648.0 5794200.0 3645554.0 1403245.375 546428.125 211965.046875 42635.73828125 12929.45703125 363.4232482910156 1275582.6430824334 1416372.6481318797 1874413.892537105 2425356.040384315
8500.0 2469845.75 12015480.0 8411173.0 12232305.0 5354850.0 17967312.0 15569389.0 11354101.0 7306380.0 4047529.25 17963052.0 14340742.0 9111841.0 5881647.5 3694133.25 1418627.0 551635.75 213781.703125 42958.890625 13021.1484375 365.7561340332031 1365315.4481048817 1515199.1351994597 2001436.9287349244 2583909.4059824105
8550.0 2629422.75 12525912.0 8565975.0 12487199.0 5434152.0 18484796.0 15933860.0 11571625.0 7425169.5 4102653.0 18474164.0 14656279.0 9270088.0 5969506.0 3742877.0 1434036.625 556848.75 215599.453125 43282.125 13112.8466796875 368.089111328125 1460265.9755942163 1619704.9009571145 2135472.444410549 2750820.089783143
8600.0 2797322.75 13051981.0 8722037.0 12744653.0 5513819.5 19011088.0 16302705.0 11790916.0 7544642.5 4157979.25 18993796.0 14975201.0 9429378.0 6057771.5 3791783.25 1449473.625 562067.0625 217418.265625 43605.44921875 13204.607421875 370.42218017578125 1560669.4094662725 1730141.4363448336 2276812.701635128 2926413.37222726
8650.0 2973867.25 13593956.0 8879353.0 13004656.0 5593849.0 19546204.0 16675906.0 12011966.0 7664793.0 4213505.0 19521958.0 15297492.0 9589702.0 6146439.0 3840849.5 1464938.25 567290.625 219238.140625 43928.84765625 13296.376953125 372.7552490234375 1666767.8699928846 1846767.063141653 2425756.8327726056 3111022.106303284
8700.0 3159384.5 14152100.0 9037914.0 13267195.0 5674236.0 20090158.0 17053448.0 12234756.0 7785614.0 4269228.0 20058660.0 15623133.0 9751050.0 6235503.5 3890074.0 1480429.375 572519.3125 221059.0625 44252.328125 13388.2021484375 375.0884094238281 1778810.34265916 1969846.8288173694 2582610.9701910093 3304985.1204029
8750.0 3354210.75 14726678.0 9197712.0 13532257.0 5754976.0 20642966.0 17435316.0 12459277.0 7907098.5 4325146.5 20603916.0 15952111.0 9913412.0 6324960.0 3939454.5 1495947.0 577753.0625 222881.03125 44575.88671875 13479.91796875 377.421630859375 1897053.414526313 2099654.4023740008 2747690.4682718115 3508650.729724312
8800.0 3558689.0 15317950.0 9358738.0 13799829.0 5836065.0 21204640.0 17821494.0 12685511.0 8029239.5 4381256.0 21157734.0 16284406.0 10076778.0 6414804.5 3988988.75 1511490.5 582991.8125 224703.984375 44899.5234375 13571.7607421875 379.7549133300781 2021760.1731633493 2236469.815621937 2921315.9962551887 3722372.383474695
8850.0 3773169.0 15926181.0 9520983.0 14069897.0 5917499.0 21775194.0 18211964.0 12913445.0 8152029.0 4437556.0 21720120.0 16620001.0 10241137.0 6505031.5 4038674.75 1527059.875 588235.5 226527.9375 45223.5390625 13663.5810546875 382.0882263183594 2153202.443127083 2380581.2136655655 3103817.852822806 3946512.651944746
8900.0 3998009.0 16551629.0 9684441.0 14342451.0 5999274.0 22354634.0 18606710.0 13143068.0 8275462.0 4494043.0 22291082.0 16958880.0 10406482.0 6595637.0 4088510.75 1542654.375 593483.9375 228352.875 45547.3359375 13755.4267578125 384.421630859375 2291657.643442318 2532284.3868725905 3295532.3366598273 4181440.1051327577
8950.0 4233573.5 17194554.0 9849101.0 14617475.0 6081385.5 22942972.0 19005712.0 13374363.0 8399531.0 4550715.0 22870626.0 17301024.0 10572800.0 6686616.5 4138494.25 1558273.875 598737.1875 230178.734375 45871.1171875 13847.27734375 386.7550964355469 2437412.418712931 2691881.9646941605 3496804.3758923155 4427531.092750718
9000.0 4480234.5 17855214.0 10014957.0 14894955.0 6163830.0 23540216.0 19408954.0 13607318.0 8524228.0 4607569.0 23458754.0 17646418.0 10740084.0 6777965.5 4188623.75 1573917.5 603995.125 232005.59375 46195.12890625 13939.1357421875 389.0885925292969 2590759.914050592 2859685.270284354 3707986.2875089413 4685168.464193842
9050.0 4738370.5 18533866.0 10181999.0 15174879.0 6246604.0 24146368.0 19816418.0 13841917.0 8649549.0 4664604.0 24055468.0 17995038.0 10908324.0 6869680.0 4238897.5 1589585.375 609257.625 233833.34375 46518.90234375 14031.0048828125 391.4221496582031 2752000.417399276 3036012.014338809 3929437.4253661493 4954742.531456904
9100.0 5008368.0 19230762.0 10350221.0 15457235.0 6329702.5 24761434.0 20228088.0 14078151.0 8775485.0 4721816.5 24660770.0 18346874.0 11077511.0 6961755.0 4289313.0 1605277.0 614524.625 235662.03125 46843.09375 14122.8857421875 393.7557678222656 2921443.0706246784 3221188.778575086 4161524.9396110303 5236651.106169168
9150.0 5290620.0 19946160.0 10519612.0 15742006.0 6413123.0 25385420.0 20643942.0 14316002.0 8902031.0 4779204.5 25274662.0 18701904.0 11247633.0 7054187.0 4339868.5 1620992.125 619796.1875 237491.625 47167.4765625 14214.7763671875 396.08941650390625 3099403.552899623 3415549.0487349266 4404624.665264785 5531299.01119268
9200.0 5585526.5 20680308.0 10690165.0 16029181.0 6496861.0 26018324.0 21063960.0 14555459.0 9029180.0 4836766.0 25897138.0 19060108.0 11418684.0 7146971.0 4390562.5 1636730.375 625072.0625 239322.09375 47491.44140625 14306.677734375 398.42315673828125 3286205.5669175046 3619434.568195484 4659117.511629616 5839096.60615638
9250.0 5893494.5 21433460.0 10861872.0 16318745.0 6580913.0 26660152.0 21488128.0 14796506.0 9156926.0 4894498.5 26528202.0 19421470.0 11590653.0 7240103.5 4441393.5 1652491.25 630352.3125 241153.421875 47815.796875 14398.587890625 400.75689697265625 3482180.600528534 3833194.452388765 4925394.332029645 6160462.676205096
9300.0 6214938.5 22205860.0 11034726.0 16610686.0 6665275.5 27310902.0 21916422.0 15039136.0 9285263.0 4952400.5 27167848.0 19785972.0 11763534.0 7333580.0 4492359.0 1668274.625 635636.75 242985.640625 48140.05078125 14490.5078125 403.0907287597656 3687668.3899794677 4057186.10735977 5203852.164936998 6495823.054751375
9350.0 6550279.0 22997760.0 11208716.0 16904988.0 6749944.5 27970570.0 22348826.0 15283328.0 9414184.0 5010469.5 27816068.0 20153596.0 11937313.0 7427396.5 4543457.5 1684080.125 640925.5 244818.671875 48464.25 14582.4384765625 405.4245910644531 3903014.965548547 4291774.0194822475 5494895.271111426 6845607.79490925
9400.0 6899942.5 23809398.0 11383835.0 17201640.0 6834917.0 28639156.0 22785316.0 15529073.0 9543684.0 5068703.0 28472862.0 20524320.0 12111986.0 7521549.5 4594687.5 1699907.25 646218.3125 246652.5625 48788.60546875 14674.3779296875 407.7585144042969 4128575.3492252603 4537330.466763534 5798936.947906269 7210255.923893136
9450.0 7264365.0 24641024.0 11560076.0 17500624.0 6920189.0 29316654.0 23225876.0 15776357.0 9673755.0 5127099.5 29138220.0 20898130.0 12287542.0 7616034.5 4646047.0 1715756.25 651515.1875 248487.25 49112.98828125 14766.3271484375 410.09246826171875 4364712.210366391 4794236.727099936 6116395.344672327 7590213.419967448
9500.0 7643985.0 25492874.0 11737430.0 17801930.0 7005757.0 30003062.0 23670484.0 16025167.0 9804393.0 5185657.0 29812134.0 21275004.0 12463971.0 7710847.5 4697534.5 1731626.125 656816.125 250322.765625 49437.42578125 14858.28515625 412.4264831542969 4611795.338265429 5062879.6597494455 6447697.0919204885 7985931.406979505
9550.0 8039251.5 26365190.0 11915888.0 18105542.0 7091618.5 30698374.0 24119122.0 16275489.0 9935591.0 5244373.0 30494602.0 21654924.0 12641265.0 7805985.5 4749148.5 1747516.875 662121.0 252159.046875 49761.8125 14950.251953125 414.7605285644531 4870203.146765691 5343655.866112591 6793277.59788335 8397865.95992408
9600.0 8450619.0 27258206.0 12095444.0 18411444.0 7177769.5 31402580.0 24571764.0 16527311.0 10067343.0 5303246.0 31185604.0 22037872.0 12819417.0 7901444.5 4800887.5 1763428.125 667429.75 253996.15625 50086.5234375 15042.228515625 417.0946350097656 5140320.839285112 5636969.3351191245 7153577.048512888 8826484.347695297
9650.0 8878545.0 28172158.0 12276088.0 18719628.0 7264206.0 32115676.0 25028396.0 16780622.0 10199644.0 5362274.0 31885138.0 22423830.0 12998418.0 7997220.0 4852749.5 1779359.875 672742.375 255833.984375 50410.74609375 15134.2119140625 419.42877197265625 5422542.904515627 5943230.7339520315 7529043.518348626 9272252.839236015
9700.0 9323498.0 29107278.0 12457812.0 19030074.0 7350926.0 32837650.0 25488992.0 17035404.0 10332488.0 5421454.5 32593188.0 22812776.0 13178258.0 8093309.0 4904732.5 1795311.375 678058.75 257672.640625 50735.78515625 15226.205078125 421.7629699707031 5717270.4555427525 6262859.56885307 7920133.637368249 9735650.89729096
9750.0 9785950.0 30063798.0 12640611.0 19342774.0 7437925.5 33568496.0 25953536.0 17291652.0 10465868.0 5480786.5 33309744.0 23204696.0 13358930.0 8189708.0 4956836.5 1811282.75 683378.8125 259512.0 51060.1796875 15318.2060546875 424.09722900390625 6024912.853848544 6596282.539785434 8327308.442979829 10217161.618686922
9800.0 10266380.0 31041946.0 12824473.0 19657708.0 7525201.0 34308200.0 26422002.0 17549348.0 10599781.0 5540267.5 34034796.0 23599568.0 13540425.0 8286413.5 5009058.5 1827273.5 688702.625 261352.109375 51385.19921875 15410.2158203125 426.4314880371094 6345886.039517451 6943933.024965547 8751036.86117898 10717271.197322212
